# FEAT_ID     Score                   Feature Expression
0             0.181969531918435345    (lambda / mean_at_mass)
1             0.189543018462218243    (mean_at_rad / wtd_mean_at_mass)
2             0.192180481675484405    (lambda4w_low * w_log)
3             0.196750992885365406    (lambda / wtd_mean_at_mass)
4             0.199546348410380825    (mean_ThermalCond / wtd_mean_at_mass)
5             0.200067483460451001    (wtd_mean_IP / wtd_mean_at_mass)
6             0.200694158877419065    (wtd_mean_at_rad / wtd_mean_at_mass)
7             0.20359655447912367     (mean_IP / mean_at_mass)
8             0.204435613514971942    (mean_IP / wtd_mean_at_mass)
9             0.20513143127550762     (wtd_mean_IP / mean_at_mass)
10            0.208192095937913907    (wtd_mean_at_rad / mean_at_mass)
11            0.217939349982230052    (wtd_range_PE / mean_at_mass)
12            0.223862288438316404    (1.0 / wtd_mean_at_mass)
13            0.225121735494627273    (wtd_std_ThermalCond * w_log)
14            0.227455061653443452    (std_ThermalCond * w_log)
15            0.227511606931595861    (range_ThermalCond * w_log)
16            0.234988183548972218    (mean_at_rad / mean_at_mass)
17            0.248987299702034925    (1.0 / mean_at_mass)
18            0.263934583827864611    (wtd_std_ThermalCond / mean_at_mass)
19            0.266868115513822779    (range_ThermalCond / mean_at_mass)
20            0.279019994680884509    (wtd_std_ThermalCond / wtd_mean_at_mass)
21            0.280988118826119626    (range_ThermalCond / wtd_mean_at_mass)
22            0.286584420535347717    (std_ThermalCond / mean_at_mass)
23            0.296422647128923855    (std_ThermalCond / wtd_mean_at_mass)
24            0.304810628302746911    (w_log^2)
25            0.350148980667740528    (w_log / density)
26            0.371307579040700941    (lambda4w_low / lambda3)
27            0.371977059177078073    (lambda * w_log)
28            0.378086980770118986    (w_log / mean_at_mass)
29            0.399060979303604402    (w_log / wtd_mean_at_mass)
#-----------------------------------------------------------------------
30            0.383484521083487351    (mean_at_rad + 7.111527e-01*lambda)
31            0.384029254492603223    (mean_PE - lambda)
32            0.384502800631120745    (wtd_mean_at_rad * lambda)
33            0.384897625029088197    (lambda / mean_at_rad)
34            0.38505899034853347     (mean_at_mass + 5.445270e+01*lambda)
35            0.385353286093336023    (lambda / L_avg)
36            0.385423918978470892    (std_PE - lambda)
37            0.385906188969195096    (wtd_std_PE - lambda)
38            0.386301266697927526    (wtd_std_at_rad + 3.575040e-01*lambda)
