# FEAT_ID     Feature Postfix Expression (RPN)
0             7|4|mult|4|33|div|mult:-1.1933463887797e+02,2.3531701699155e+01,-4.3058402956399e+01,8.4337121046693e-01,2.3091621925147e-01,-3.3443383917673e+00
1             4|33|div|7|4|mult|mult:2.4223634227930e+01,-1.2224679100524e+02,2.3626466004318e-01,-3.3523901116009e+00,-4.2649200959925e+01,7.5997083535166e-01
2             4|33|div|4|7|mult|mult:2.3959397037938e+01,-1.2218104478673e+02,-3.3602420533486e+00,2.3563038525098e-01,-4.5580851201624e+01,9.1357436777149e-01
3             12|4|sub|7|4|mult|mult:-7.4255898709997e+01,-9.9495281803226e+01,1.6441230403235e-01,-4.8930542678914e+00,1.2878363501557e+00,0.0000000000000e+00
4             22|4|sub|4|7|mult|mult:-1.4828873182939e+01,-1.1320219623364e+02,-3.6008378600549e+00,2.1216069151362e-01,7.5001532601169e-01,0.0000000000000e+00
5             4|20|div|4|7|mult|mult:6.3754495593478e+00,-1.2216083406506e+02,-1.7431787580279e+00,2.3858209192261e-01,-5.3069435579490e+01,2.9002595517590e+00
6             4|20|div|7|4|mult|mult:6.3904634585778e+00,-1.2311876063596e+02,2.3906084989690e-01,-1.4474636507782e+00,-5.2681169986613e+01,2.6820431814981e+00
7             4|7|mult|4|20|div|mult:-1.2336586273007e+02,6.4619199262969e+00,-5.4475224610814e+01,2.8575074735393e+00,-1.4314045203011e+00,2.3920669896243e-01
8             7|4|mult|4|20|div|mult:-1.2368053095458e+02,6.4337505099484e+00,-5.4341409921659e+01,2.8809830076144e+00,2.3953894867702e-01,-1.4411902953957e+00
9             6|11|mult|4|2|div|mult:-3.1954624857261e+03,6.4367418219885e-01,-9.7246145245683e+00,-1.0953811889553e+00,4.4617499562751e+01,5.0307437818125e+01
10            4|7|mult|4|21|div|mult:-1.3333483045791e+02,7.8368623332227e+00,-6.7272444161863e+01,3.2652579339392e+00,-2.5866162737880e+00,2.6177302806005e-01
11            4|21|div|7|4|mult|mult:7.8198827757670e+00,-1.3424461229678e+02,2.6399775374032e-01,-2.5846239521697e+00,-6.5487644621762e+01,3.0561986869631e+00
12            4|7|mult|10|4|sub|mult:-9.5402520183259e+01,-1.6062902710683e+02,4.3817360869799e+00,0.0000000000000e+00,-4.4692536972577e+00,1.5796643055586e-01
13            4|16|mult|7|4|mult|mult:2.3363273125342e+01,-8.8060110294738e+01,1.5752324329307e-01,-4.0364877089496e+00,-1.7450916904881e+01,4.9288691324934e-02
14            28|42|mult|6|4|mult|mult:-1.6513701846486e+01,-2.5689387282969e+04,1.3458081806907e+01,-4.5431894199209e+00,-1.3699886359472e+00,-4.5135713892844e+00
15            9|4|mult|7|4|mult|mult:2.8171998306377e+02,-1.3890891227062e+02,3.0269931508919e-01,1.6972175773886e+00,1.9677139193153e+02,-6.2152121073570e-01
16            12|4|sub|4|7|mult|mult:-7.8073809396362e+01,-1.1472663336339e+02,-4.8639021347601e+00,2.0643906930191e-01,1.3116667713710e+00,0.0000000000000e+00
17            29|4|mult|7|4|mult|mult:7.3203857078146e+00,-5.8930814253377e+01,9.6244460435030e-02,-1.5471562778570e+00,1.5339820867823e-01,-1.0587476409891e+01
