# c0 + a0 * ((IP_wtd_mean * lambda4w_low) * (w_log^3))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.85573030181315; Max AE: 8.8764599725102
# Coefficients
# Task   a0                      c0
# all ,  2.105272188467819e+06,  3.105094914053999e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^5;                                             20|2|mult|1|cb|mult; ((IP_wtd_mean * lambda4w_low) * (w_log^3)); $\left(\left(IP_{wtd, mean} lambda4w_{low}\right) \left(w_{log}^3\right)\right)$; ((IP_wtd_mean .* lambda4w_low) .* (w_log).^3); ((newdata$IP_wtd_mean * newdata$lambda4w_low) * (newdata$w_log)^3); IP_wtd_mean,lambda4w_low,w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  3.519260043836856e+00,  1.967275927794777e-07
Se2Ta1      ,  1.250000000000000e-01,  7.036637454284063e+00,  1.867474696035087e-06
Ti1         ,  1.620000000000000e-01,  3.249644118151583e+00,  6.866057742527999e-08
B1Mo1       ,  2.500000000000000e-01,  4.434447173081585e+00,  6.314396144638500e-07
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.130983114176999e+00,  1.229684231084646e-08
Pt1Te1      ,  5.900000000000000e-01,  3.133744182857511e+00,  1.360834430837309e-08
Sb1V3       ,  6.500000000000000e-01,  3.297540052752526e+00,  9.141104877207552e-08
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.155559599863968e+00,  2.397062293721549e-08
Rh1Te2      ,  7.550000000000000e-01,  3.109202547035234e+00,  1.951117296725609e-09
Zr1         ,  9.966666670000000e-01,  3.188464330677956e+00,  3.960030302999999e-08
Be2Ta3      ,  1.000000000000000e+00,  3.126138051999503e+00,  9.995447648419437e-09
C1Si1       ,  1.075000000000000e+00,  9.951459972510198e+00,  3.252009453199905e-06
Nb3Sb1      ,  1.100000000000000e+00,  3.431891846772027e+00,  1.552278771876357e-07
Nb1O1       ,  1.380000000000000e+00,  3.686296140775002e+00,  2.760693984866589e-07
Sb1         ,  1.416666667000000e+00,  3.301683580464638e+00,  9.337921599283200e-08
Sb1Sn1      ,  1.430000000000000e+00,  3.139502849423195e+00,  1.634369919370704e-08
S2Ta1       ,  1.488116666500000e+00,  7.174439485794773e+00,  1.932930380229063e-06
B2C2Y1      ,  1.800000000000000e+00,  4.512831783492802e+00,  6.686721446994129e-07
Re2Y1       ,  1.830000000000000e+00,  3.148037621719070e+00,  2.039769864452722e-08
S1Y1        ,  1.900000000000000e+00,  3.282899404065220e+00,  8.445677047613695e-08
Ga2Pt1      ,  1.900000000000000e+00,  3.125990451464905e+00,  9.925337695223808e-09
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.318743159092084e+00,  1.014824810817331e-07
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.115625803335500e+00,  5.002150951874999e-09
Be2Nb1      ,  2.150000000000000e+00,  3.495540970272047e+00,  1.854610811641450e-07
C2Cl2Y2     ,  2.300000000000000e+00,  3.317846838250051e+00,  1.010567305080341e-07
Be2Nb3      ,  2.300000000000000e+00,  3.199334412184662e+00,  4.476356959773846e-08
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.105562037670013e+00,  2.218827658353750e-10
As1Pt1Sr1   ,  2.425000000000000e+00,  3.129199701094667e+00,  1.144972473046875e-08
Bi1Nb3      ,  2.516666667000000e+00,  3.224827475410369e+00,  5.687272268746837e-08
Re1         ,  2.581333333000000e+00,  3.333872972186065e+00,  1.086691114741636e-07
Hf1In1Pd2   ,  2.630000000000000e+00,  3.116697052530985e+00,  5.510992137044800e-09
Nb3Rh1      ,  2.742333333000000e+00,  3.275323207051724e+00,  8.085809233133568e-08
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.137313497756136e+00,  1.530376161268947e-08
N1Ni3Zn1    ,  3.000000000000000e+00,  5.208605258495033e+00,  9.991631276770591e-07
B1Hf1       ,  3.100000000000000e+00,  3.395164142754032e+00,  1.377822926123107e-07
Pt0.25V0.75 ,  3.102500000000000e+00,  6.397769243980018e+00,  1.564013597843787e-06
C2Y1        ,  3.150000000000000e+00,  3.695582587325034e+00,  2.804804416766561e-07
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.107320723740450e+00,  1.057255065945000e-09
In1Sb1      ,  3.320000000000000e+00,  3.171221968329868e+00,  3.141021604621824e-08
Bi2K1       ,  3.575000000000000e+00,  3.111185364608295e+00,  2.892951603910367e-09
Al1Hf1Pd2   ,  3.621666666500000e+00,  3.123303009034596e+00,  8.648808016529067e-09
Hg0.5In0.5  ,  3.810000000000000e+00,  3.112567672384796e+00,  3.549544981276321e-09
C1W2        ,  3.835000000000000e+00,  3.683908713202312e+00,  2.749353752540488e-07
C1Ga1Mo2    ,  3.900000000000000e+00,  3.900920880657444e+00,  3.780157126298393e-07
Ba1Ge3      ,  4.000000000000000e+00,  3.365881145638386e+00,  1.238729286469043e-07
Bi2Rb1      ,  4.250000000000000e+00,  3.106018353234858e+00,  4.386317293874880e-10
Ba1Sn3      ,  4.300000000000000e+00,  3.108254043134635e+00,  1.500579876531120e-09
Rh1Se2      ,  4.350000000000000e+00,  3.412066218653142e+00,  1.458107442261662e-07
Al1Au2Sc1   ,  4.400000000000000e+00,  3.112528235499226e+00,  3.530812540983751e-09
B2Nb1       ,  4.597500000000000e+00,  7.167873859711067e+00,  1.929811721216860e-06
Pb3Y1       ,  4.720000000000000e+00,  3.128287859995087e+00,  1.101660206605728e-08
Bi2Cs1      ,  4.750000000000000e+00,  3.106329865435702e+00,  5.865993900777600e-10
Al1Si1Sr1   ,  4.750000000000000e+00,  3.263571753566899e+00,  7.527617586979872e-08
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.116365722778938e+00,  5.353611179911775e-09
