# c0 + a0 * (exp(-1.0 * lambda3)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.98092097569823; Max AE: 10.1904247863404
# Coefficients
# Task   a0                      a1                      c0
# all , -5.863113832663029e+00,  1.452663871552278e+05,  6.356585548145504e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|nexp; (exp(-1.0 * lambda3)); $\left(\exp{ \left(-lambda3 \right) } \right)$; exp(-1.0 * (lambda3)); exp(-1.0 * (newdata$lambda3)); lambda3
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.602610784924641e+00,  9.142876879469871e-01,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01,  6.370910430443366e+00,  4.413195361022892e-43,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.365086914810065e+00,  8.849979060696508e-01,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.121193496360399e+00,  8.212481186689538e-01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  1.772752998485605e+00,  8.144273913272059e-01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  3.008367133821135e+00,  5.822007263942848e-01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.516467190850922e+00,  8.728164476025199e-01,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.575007878336080e+00,  4.900146452788148e-01,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  9.409613804432562e-01,  9.674611596003058e-01,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.431443030125572e+00,  7.208169913937824e-01,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.360224196030768e+00,  9.497086743460633e-01,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.099293254065680e+01,  8.056466758647934e-01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  2.861298844075117e+00,  7.460072204036109e-01,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.507540566598361e+00,  8.739868056070458e-01,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.942250495412450e+00,  2.607716914173412e-01,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.312872363603462e+00,  5.310229703568645e-01,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  6.498483054693569e+00,  5.791987314878317e-05,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  7.771335725860991e+00,  9.079372597134960e-01,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  1.684115026041679e+00,  8.602175126739439e-01,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.633480976441495e+00,  7.077601598171850e-01,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.750378787682487e+00,  6.273755213532579e-01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.507239477341975e+00,  7.953285335050939e-01,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.070614602522233e+00,  7.425389141863765e-01,  4.654843749999999e-07
Be2Nb1      ,  2.150000000000000e+00,  3.427311530311053e+00,  8.928113273424817e-01,  1.587001969700000e-05
In1Te1      ,  2.206000000000000e+00,  3.632178724350648e+00,  4.688136144869102e-01,  1.672841510000000e-07
Be2Nb3      ,  2.300000000000000e+00,  2.060185072253364e+00,  9.131272795985642e-01,  7.278825672000002e-06
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.071351985201784e+00,  5.608958731753964e-01,  2.314912500000000e-08
As1Pt1Sr1   ,  2.425000000000000e+00,  2.541958346125717e+00,  6.645268468930770e-01,  5.615156250000001e-07
Bi1Nb3      ,  2.516666667000000e+00,  2.425682392907007e+00,  7.424423904017142e-01,  2.905841483000000e-06
Re1         ,  2.581333333000000e+00,  3.043502040217661e+00,  6.343781825100233e-01,  2.797260929000000e-06
Hf1In1Pd2   ,  2.630000000000000e+00,  2.408552225604565e+00,  6.826930054725111e-01,  3.763670480000000e-07
Nb3Rh1      ,  2.742333333000000e+00,  2.389185609025557e+00,  8.045115145286339e-01,  5.159780352000000e-06
Ga1Ni2Zr1   ,  2.870000000000000e+00,  5.799495877435315e+00,  9.843980838271822e-02,  1.381884130000000e-07
N1Ni3Zn1    ,  3.000000000000000e+00,  6.487830871400885e+00,  7.459402215109986e-03,  1.204550144000000e-06
