# c0 + a0 * (w_log / density)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 4.02354224109664; Max AE: 15.692640028235
# Coefficients
# Task   a0                      c0
# all ,  8.915204806780416e+02,  2.501687924211733e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; cm^3 * eV * g^-1;                                 1|5|div; (w_log / density); $\left(\frac{ w_{log} }{ density } \right)$; (w_log ./ density); (newdata$w_log / newdata$density); w_log,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.021586236371171e+01,  8.652829190904283e-03
Se2Ta1      ,  1.250000000000000e-01,  2.971519400580285e+00,  5.270002053247553e-04
Ti1         ,  1.620000000000000e-01,  6.229736967745961e+00,  4.181675154225148e-03
B1Mo1       ,  2.500000000000000e-01,  5.474342237427850e+00,  3.334364580110688e-03
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.497404310290682e+00,  1.116874382203381e-03
Pt1Te1      ,  5.900000000000000e-01,  3.051579370474590e+00,  6.168018101442156e-04
Sb1V3       ,  6.500000000000000e-01,  4.834410563241521e+00,  2.616566517076139e-03
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.585407377752933e+00,  1.215585594530574e-03
Rh1Te2      ,  7.550000000000000e-01,  3.717548521781646e+00,  1.363805570282801e-03
Zr1         ,  9.966666670000000e-01,  4.186944359243391e+00,  1.890317128497087e-03
Be2Ta3      ,  1.000000000000000e+00,  3.541786368908674e+00,  1.166656815226386e-03
C1Si1       ,  1.075000000000000e+00,  1.132903759211726e+01,  9.901454716095730e-03
Nb3Sb1      ,  1.100000000000000e+00,  4.253896931250763e+00,  1.965416437439996e-03
Nb1O1       ,  1.380000000000000e+00,  5.530315544926546e+00,  3.397148676171079e-03
Sb1         ,  1.416666667000000e+00,  3.671376567818512e+00,  1.312015448839917e-03
Sb1Sn1      ,  1.430000000000000e+00,  3.485842071076116e+00,  1.103905258705766e-03
S2Ta1       ,  1.488116666500000e+00,  3.722224842142157e+00,  1.369050901670987e-03
B2C2Y1      ,  1.800000000000000e+00,  9.633772369864891e+00,  7.999910938926368e-03
Re2Y1       ,  1.830000000000000e+00,  3.367038973735912e+00,  9.706462927986141e-04
S1Y1        ,  1.900000000000000e+00,  5.084707303738198e+00,  2.897319170460293e-03
Ga2Pt1      ,  1.900000000000000e+00,  3.159642749443070e+00,  7.380142570936029e-04
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.866295370353820e+00,  1.530651819803670e-03
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.256487431001790e+00,  8.466429242500381e-04
Be2Nb1      ,  2.150000000000000e+00,  6.634030715904072e+00,  4.635163051497713e-03
C2Cl2Y2     ,  2.300000000000000e+00,  4.168745265435514e+00,  1.869903583096497e-03
Be2Nb3      ,  2.300000000000000e+00,  4.931500307738031e+00,  2.725470066238205e-03
Pb1Pd2Sc1   ,  2.400000000000000e+00,  2.736560992915679e+00,  2.634522411928378e-04
As1Pt1Sr1   ,  2.425000000000000e+00,  3.360631035259841e+00,  9.634586413481413e-04
Bi1Nb3      ,  2.516666667000000e+00,  3.674546526523492e+00,  1.315571125656864e-03
Re1         ,  2.581333333000000e+00,  3.092487597465469e+00,  6.626877184071038e-04
Hf1In1Pd2   ,  2.630000000000000e+00,  3.028084544304591e+00,  5.904481517827936e-04
Nb3Rh1      ,  2.742333333000000e+00,  4.118364620449212e+00,  1.813392660377161e-03
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.048879747500168e+00,  6.137736991440410e-04
N1Ni3Zn1    ,  3.000000000000000e+00,  3.643067564488765e+00,  1.280261827982866e-03
B1Hf1       ,  3.100000000000000e+00,  4.518346603222907e+00,  2.262044140003844e-03
Pt0.25V0.75 ,  3.102500000000000e+00,  4.276149434287117e+00,  1.990376607754234e-03
