# c0 + a0 * (wtd_mean_PE + lambda)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.67957689555276; Max AE: 11.0040881216106
# Coefficients
# Task   a0                      c0
# all ,  1.102559173684000e+00,  1.796516253458815e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         33|5|add; (wtd_mean_PE + lambda); $\left(wtd_{mean, PE} + lambda\right)$; (wtd_mean_PE + lambda); (newdata$wtd_mean_PE + newdata$lambda); wtd_mean_PE,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  4.289623056993077e+00,  2.261200000000000e+00
B1Mo1       ,  2.500000000000000e-01,  4.685000776676159e+00,  2.619800000000000e+00
Cr3Ir1      ,  2.560000000000000e-01,  5.466274207148642e+00,  3.328400000000000e+00
Al1Os1      ,  3.900000000000000e-01,  4.500542626918826e+00,  2.452500000000000e+00
Al1Mo3      ,  5.800000000000000e-01,  4.399768718444109e+00,  2.361100000000000e+00
Nb3Os1      ,  6.633333330000000e-01,  4.367794502407272e+00,  2.332100000000000e+00
Ti1O1       ,  7.200000000000000e-01,  4.678716189386161e+00,  2.614100000000000e+00
Ga1Mo3      ,  7.600000000000000e-01,  4.531745051534083e+00,  2.480800000000000e+00
La1Se1      ,  1.020000000000000e+00,  4.214097753595722e+00,  2.192700000000000e+00
Al1Nb1Ni2   ,  1.075000000000000e+00,  4.532186075203557e+00,  2.481200000000000e+00
Co1Si2      ,  1.306666667000000e+00,  4.245630945963085e+00,  2.221300000000000e+00
Cr1         ,  1.550000000000000e+00,  4.122254574427846e+00,  2.109400000000000e+00
Hg2Na1      ,  1.620000000000000e+00,  4.287197426810971e+00,  2.259000000000000e+00
Ga2Y1       ,  1.680000000000000e+00,  4.862953827308757e+00,  2.781200000000000e+00
Be2Nb1      ,  2.150000000000000e+00,  4.052021555064175e+00,  2.045700000000000e+00
Ge1Mo3      ,  2.179200000000000e+00,  4.633952286934590e+00,  2.573500000000000e+00
B1Hf1       ,  3.100000000000000e+00,  4.079916302158379e+00,  2.071000000000000e+00
B1Zr1       ,  3.100000000000000e+00,  4.137580146942053e+00,  2.123300000000000e+00
C1In1Ti2    ,  3.100000000000000e+00,  4.125782763783635e+00,  2.112600000000000e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.662177801780900e+00,  2.599100000000000e+00
Sn1         ,  3.740729412000000e+00,  4.237582263995192e+00,  2.214000000000000e+00
Sn1V3       ,  4.462500000000000e+00,  5.649629797732291e+00,  3.494700000000000e+00
B2Nb1       ,  4.597500000000000e+00,  4.656003470408270e+00,  2.593500000000000e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  4.137028867355211e+00,  2.122800000000000e+00
Fe1Li1P1    ,  4.965000000000000e+00,  3.847166060593687e+00,  1.859900000000000e+00
Ga1Si1Sr1   ,  5.000000000000000e+00,  7.043926128773077e+00,  4.759300000000000e+00
Os0.5V0.5   ,  5.150000000000000e+00,  5.043442764040828e+00,  2.944900000000000e+00
Ir1Ti3      ,  5.185000000000000e+00,  5.971687332365387e+00,  3.786800000000000e+00
Ir1Mo1      ,  5.325000000000000e+00,  4.701869932033524e+00,  2.635100000000000e+00
La1         ,  5.343000000000000e+00,  6.642815101386838e+00,  4.395500000000000e+00
N1Ti1       ,  5.387500000000000e+00,  5.088427178327135e+00,  2.985700000000000e+00
B6Y1        ,  5.692857143000000e+00,  4.628218979231433e+00,  2.568300000000000e+00
Nb1S2       ,  5.821818182000000e+00,  4.627998467396696e+00,  2.568100000000000e+00
Ge1V3       ,  6.680000000000000e+00,  6.026264011462746e+00,  3.836300000000000e+00
Sn1Ta3      ,  6.692500000000000e+00,  6.591987123480006e+00,  4.349400000000000e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  1.047299541484769e+01,  7.869400000000000e+00
Ir1Mo3      ,  8.031000000000001e+00,  8.564575741118050e+00,  6.138500000000001e+00
N1V1        ,  8.528333333499999e+00,  4.482791424222514e+00,  2.436400000000000e+00
C1Ta1       ,  8.637499999999999e+00,  5.145429487606598e+00,  3.037400000000000e+00
Re3W1       ,  8.733333332999999e+00,  9.976182251185676e+00,  7.418800000000001e+00
Hf1N1       ,  8.830000000000000e+00,  4.868466623177176e+00,  2.786200000000000e+00
Nb0.75Si0.25,  9.000000000000000e+00,  5.270018674232890e+00,  3.150400000000000e+00
Ta1B2       ,  9.500000000000000e+00,  4.822048881965080e+00,  2.744100000000000e+00
Nb3Pt1      ,  9.516428571000001e+00,  8.334471641570200e+00,  5.929800000000000e+00
C1I1Y1      ,  9.917500000000000e+00,  5.149398700631860e+00,  3.041000000000000e+00
C1Nb1       ,  1.002500000000000e+01,  4.958325195832423e+00,  2.867700000000000e+00
C1Mo1       ,  1.015200000000000e+01,  4.609144705526700e+00,  2.551000000000000e+00
Nb1Ru3      ,  1.350000000000000e+01,  4.872766603954544e+00,  2.790100000000000e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  4.495911878389353e+00,  2.448300000000000e+00
Nb3Sn1      ,  1.670900000000000e+01,  6.885488375514687e+00,  4.615600000000001e+00
Ga0.25Nb0.75,  1.816296296333330e+01,  1.835188326999355e+01,  1.501540000000000e+01
