# FEAT_ID     Score                   Feature Expression
0             0.161710744178326427    (ThermalCond_wtd_range * w_log)
1             0.16476416453902662     (at_rad_wtd_mean / at_mass_wtd_mean)
2             0.165738433267868912    (w_log / IP_mean)
3             0.166640609023480546    (ThermalCond_wtd_std / at_mass_mean)
4             0.167551423082000078    (w_log / IP_wtd_mean)
5             0.169416623910188496    (w_log / at_rad_mean)
6             0.169425780098742512    (ThermalCond_std / at_mass_mean)
7             0.171560849826653844    (w_log / PE_wtd_mean)
8             0.171746137652649455    (ThermalCond_wtd_range / at_mass_mean)
9             0.174312811190250994    ((at_rad_mean-1.318473e+00) * (w_log-1.015753e-02))
10            0.175880708098778593    (w_log / at_rad_wtd_mean)
11            0.176906790186751178    ((IP_wtd_range-1.940323e+00) * (w_log-1.280040e-02))
12            0.183872659510456976    (at_rad_wtd_mean / at_mass_mean)
13            0.187240027256022651    ((w_log-9.574166e-03) * (EA_wtd_std-5.797013e-01))
14            0.189117257613387602    (w_log / PE_mean)
15            0.190101629556401863    (w_log / L_avg)
16            0.190428714032804314    ((w_log-9.652044e-03) * (EA_wtd_range-5.450187e-01))
17            0.198578772255251002    (1.0 / at_mass_mean)
18            0.201126345348783209    (at_rad_mean / at_mass_mean)
19            0.232581173100523925    ((IP_wtd_std-2.543296e+00) * (w_log-1.449747e-02))
20            0.236949345532691674    ((IP_std-2.641503e+00) * (w_log-1.384937e-02))
21            0.242134602730036036    ((w_log-1.422657e-02) * (IP_range-5.220912e+00))
22            0.259113117253724323    ((w_log-2.057763e-02) * (density-1.234028e+01))
23            0.304037478827759167    (w_log * lambda)
24            0.304045383605144826    (lambda4w_low / lambda3)
25            0.323191027635435502    (w_log / density)
26            0.347919192573169889    (w_log^2)
27            0.349940440247533513    (w_log / at_mass_wtd_mean)
28            0.36013387451676937     (w_log / at_mass_mean)
29            0.491226037712641617    (w_log^3)
#-----------------------------------------------------------------------
30            0.179059216258022541    (|PE_mean - lambda|)
31            0.181219068664783822    cbrt(lambda)
32            0.188095924261047209    ((lambda4w_low-5.701646e-02) * (at_mass_wtd_range-4.249445e+01))
33            0.19549925697410428     ((w_log+4.587137e-03) * (lambda-4.566506e-01))
34            0.199486912005532452    ((PE_std-4.954804e-01) * (lambda3-4.383800e+00))
35            0.202355212678079571    (lambda / lambda3)
36            0.203927610936002229    (w_log / lambda3)
37            0.208730995362099353    ln(lambda3)
38            0.21049355998842309     ((lambda4w_low+6.380899e-02) * (lambda3-9.479968e+01))
39            0.212219166655973818    ((lambda3-9.637756e+01) * (lambda4w_low+2.106062e-02))
40            0.218468624797618166    ((ThermalCond_wtd_mean-2.473200e+01) * (lambda-5.417862e-01))
41            0.228095885355874051    cos(lambda)
42            0.234767377803069749    (exp(-1.0 * lambda))
43            0.235518090271193942    (1.0 / lambda)
44            0.239089985421540807    (PE_wtd_mean / lambda)
45            0.239315243526222021    ((EA_range-1.667466e+00) * (lambda3-5.037895e-01))
46            0.246268120610355967    (PE_mean / lambda)
47            0.248778741657014801    (exp(-1.0 * lambda3))
48            0.253415677707193698    ((PE_range-1.027086e+00) * (lambda3-1.936468e+00))
49            0.253576393560955737    (IP_mean / lambda)
50            0.25461947371219934     (IP_wtd_mean / lambda)
51            0.259096549897251893    ((w_log-5.117025e-03) * (lambda3-1.166505e+00))
52            0.26845571243359595     (lambda4w_low - (4.625621e-01*lambda))
53            0.269529665382155781    ((PE_wtd_std-4.839974e-01) * (lambda3-1.985010e+00))
54            0.271137676877978462    ((lambda3-1.953603e+00) * (EA_range-1.647073e+00))
55            0.272667098078540227    ((PE_wtd_range-4.560208e-01) * (lambda3-2.063023e+00))
56            0.283676391737923639    ((PE_wtd_range-4.532854e-01) * (lambda4w_low-4.309875e-02))
57            0.288429000402084412    ((EA_range-1.837519e+00) * (lambda-1.035862e+00))
58            0.293417562686799693    ((lambda-9.136648e+00) * (lambda3+1.000307e+02))
59            0.293425613929023055    ((lambda3+1.004596e+02) * (lambda-9.156455e+00))
#-----------------------------------------------------------------------
60            0.116941531993593695    (IP_wtd_mean / lambda3)
61            0.117040558439562667    (IP_range * w_log)
62            0.11847650055746925     (PE_wtd_range / lambda)
63            0.119422705816375846    (IP_wtd_range / at_mass_mean)
64            0.121562251443685182    (EA_mean * w_log)
65            0.122107350407090351    (at_rad_wtd_range / lambda3)
66            0.122891100849752785    (at_rad_wtd_std / lambda)
67            0.12626083425523224     (at_rad_std / lambda)
68            0.126368029049958031    ((lambda4w_low-4.985268e-02) * (at_rad_wtd_std-2.231516e-01))
69            0.129138364470115702    (at_rad_range / lambda)
70            0.130090380546289269    (PE_wtd_std / lambda)
71            0.130392668298661446    (PE_std / lambda)
72            0.131406324811323499    (IP_wtd_range / at_mass_wtd_mean)
73            0.133889255790501538    (w_log / lambda)
74            0.137034135099775661    (at_rad_wtd_std / lambda3)
75            0.140537102285364202    (PE_range / lambda)
76            0.14136791860827122     (at_rad_std / lambda3)
77            0.147823183686916548    (at_rad_range / lambda3)
78            0.163308620315707753    (IP_wtd_range / lambda)
79            0.173802704525038543    (IP_std / lambda)
80            0.17564457756442825     (IP_wtd_std / lambda)
81            0.179335064312058146    (PE_wtd_range / lambda3)
82            0.179894037031681525    (PE_std / lambda3)
83            0.186402629111506457    (IP_range / lambda)
84            0.189253776083533054    (PE_wtd_std / lambda3)
85            0.192218593607077909    (PE_range / lambda3)
86            0.199355840744463803    (IP_std / lambda3)
87            0.205404288136877999    (IP_wtd_range / lambda3)
88            0.211654745494475882    (IP_wtd_std / lambda3)
89            0.213188860563924859    (IP_range / lambda3)
#-----------------------------------------------------------------------
90            0.0869966449060933233   (ThermalCond_mean + 9.119464e-01*at_mass_wtd_range)
91            0.0874757500015345135   (ThermalCond_mean^2)
92            0.0876979878821837755   (PE_wtd_std / w_log)
93            0.0883030509150994208   (ThermalCond_wtd_range - ThermalCond_mean)
94            0.0883095858044796317   (ThermalCond_mean - (1.966260e+01*EA_wtd_range))
95            0.0885141811653152172   (ThermalCond_mean * at_mass_mean)
