# c0 + a0 * (w_log / mean_at_mass)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 5.30307643585671; Max AE: 14.5661007361733
# Coefficients
# Task   a0                      c0
# all ,  4.767753725920157e-01,  3.562189978620816e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; K * g^-1 * mol;                                   4|8|div; (w_log / mean_at_mass); $\left(\frac{ w_{log} }{ mean_{at, mass} } \right)$; (w_log ./ mean_at_mass); (newdata$w_log / newdata$mean_at_mass); w_log,mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 52                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  5.435320600013344e+00,  3.928748691882194e+00
B1Mo1       ,  2.500000000000000e-01,  6.710412489440094e+00,  6.603156731237589e+00
Cr3Ir1      ,  2.560000000000000e-01,  3.997705621090301e+00,  9.134608612474673e-01
Al1Os1      ,  3.900000000000000e-01,  4.336620163161574e+00,  1.624308278195087e+00
Al1Mo3      ,  5.800000000000000e-01,  5.860232102294516e+00,  4.819968177425495e+00
Sb1V3       ,  6.500000000000000e-01,  4.335932093122858e+00,  1.622865103739630e+00
Nb3Os1      ,  6.633333330000000e-01,  4.204139117593282e+00,  1.346439383985952e+00
Ti1O1       ,  7.200000000000000e-01,  1.173139882974644e+01,  1.713429283629577e+01
Ga1Mo3      ,  7.600000000000000e-01,  5.121827023566500e+00,  3.271219812522258e+00
B2Ru1       ,  8.000000000000000e-01,  6.721630993740229e+00,  6.626686688834067e+00
La1Se1      ,  1.020000000000000e+00,  4.071019768363117e+00,  1.067231696503155e+00
Al1Nb1Ni2   ,  1.075000000000000e+00,  4.812895259192291e+00,  2.623258986243241e+00
Co1Si2      ,  1.306666667000000e+00,  7.313502082494884e+00,  7.868091179877544e+00
Nb1O1       ,  1.380000000000000e+00,  6.381967798450859e+00,  5.914269028830421e+00
Cr1         ,  1.550000000000000e+00,  6.824002676559299e+00,  6.841403489877125e+00
Hg2Na1      ,  1.620000000000000e+00,  3.807973615860778e+00,  5.155124433205208e-01
Ga2Y1       ,  1.680000000000000e+00,  3.694202122159609e+00,  2.768854079460980e-01
Be2Nb1      ,  2.150000000000000e+00,  6.602776105751220e+00,  6.377397621441915e+00
Ge1Mo3      ,  2.179200000000000e+00,  5.123604718652991e+00,  3.274948392454621e+00
B1Hf1       ,  3.100000000000000e+00,  5.338838400566902e+00,  3.726384633265009e+00
B1Zr1       ,  3.100000000000000e+00,  7.418880678832783e+00,  8.089114752812952e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.321820698819577e+00,  1.593267529883069e+00
B1Ta1       ,  4.000000000000000e+00,  5.520868715301464e+00,  4.108179342469354e+00
Sn1V3       ,  4.462500000000000e+00,  3.868568873365596e+00,  6.426063768334633e-01
B2Nb1       ,  4.597500000000000e+00,  6.807421081742557e+00,  6.806624858743988e+00
Fe1Li1P1    ,  4.965000000000000e+00,  8.788688378180703e+00,  1.096218198340602e+01
Ga1Si1Sr1   ,  5.000000000000000e+00,  3.770596825672789e+00,  4.371174750888615e-01
Os0.5V0.5   ,  5.150000000000000e+00,  4.281113522216593e+00,  1.507887330017299e+00
Ir1Ti3      ,  5.185000000000000e+00,  3.792913799278518e+00,  4.839256260308892e-01
Ir1Mo1      ,  5.325000000000000e+00,  4.315680273239183e+00,  1.580388455305431e+00
La1         ,  5.343000000000000e+00,  3.654798812165241e+00,  1.942399688997196e-01
N1Ti1       ,  5.387500000000000e+00,  9.398858219417898e+00,  1.224196671288978e+01
B6Y1        ,  5.692857143000000e+00,  5.084773884381975e+00,  3.193503677598840e+00
Nb1S2       ,  5.821818182000000e+00,  6.030819005994076e+00,  5.177761204301351e+00
Ge1V3       ,  6.680000000000000e+00,  4.335786876820673e+00,  1.622560523615459e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  3.635757639761143e+00,  1.543025612677354e-01
Ir1Mo3      ,  8.031000000000001e+00,  3.643875155186193e+00,  1.713284310833649e-01
N1V1        ,  8.528333333499999e+00,  1.293534412659137e+01,  1.965947632112976e+01
C1Ta1       ,  8.637499999999999e+00,  4.552219490274890e+00,  2.076511431938532e+00
Hf1N1       ,  8.830000000000000e+00,  4.956602298335275e+00,  2.924673546231340e+00
Nb0.75Si0.25,  9.000000000000000e+00,  4.671478739379228e+00,  2.326648615946125e+00
Ta1B2       ,  9.500000000000000e+00,  4.948820716994434e+00,  2.908352272549488e+00
Nb3Pt1      ,  9.516428571000001e+00,  3.643390179998685e+00,  1.703112325966421e-01
N1Zr1       ,  9.850000000000000e+00,  6.819352763061319e+00,  6.831650650772412e+00
C1I1Y1      ,  9.917500000000000e+00,  4.205810927942145e+00,  1.349945878752604e+00
C1Nb1       ,  1.002500000000000e+01,  6.638170473576670e+00,  6.451634609885815e+00
C1Mo1       ,  1.015200000000000e+01,  8.510527428993775e+00,  1.037876059636019e+01
Nb1Ru3      ,  1.350000000000000e+01,  4.590781024997718e+00,  2.157391311520370e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  5.659632819185940e+00,  4.399226472546725e+00
Nb3Sn1      ,  1.670900000000000e+01,  3.718533145195823e+00,  3.279178740400082e-01
Ga0.25Nb0.75,  1.816296296333330e+01,  3.596862227159956e+00,  7.272239828714858e-02
B2Mg0.98    ,  3.840000000000000e+01,  2.654784980894797e+01,  4.821066932497864e+01
