# c0 + a0 * ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.25295329703805; Max AE: 11.7300682273099
# Coefficients
# Task   a0                      c0
# all ,  5.288725085619083e-02,  3.720521193437266e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; K^2 * cm^-3 * g^-1 * mol^2;                       6|4|mult|9|3|mult|div; ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar)); $\left(\frac{ \left(lambda4w_{low} w_{log}\right) }{ \left(wtd_{mean, at, mass} V_{molar}\right) } \right)$; ((lambda4w_low .* w_log) ./ (wtd_mean_at_mass .* V_molar)); ((newdata$lambda4w_low * newdata$w_log) / (newdata$wtd_mean_at_mass * newdata$V_molar)); lambda4w_low,w_log,wtd_mean_at_mass,V_molar
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  3.833304249144881e+00,  2.132518780646997e+00
B1Mo1       ,  2.500000000000000e-01,  4.443530173164777e+00,  1.367076125196018e+01
Cr3Ir1      ,  2.560000000000000e-01,  5.133036611742916e+00,  2.670805147627190e+01
Al1Os1      ,  3.900000000000000e-01,  3.804473732286363e+00,  1.587387082708804e+00
Al1Mo3      ,  5.800000000000000e-01,  3.741720968082262e+00,  4.008484899818697e-01
Sb1V3       ,  6.500000000000000e-01,  3.913626815301317e+00,  3.651269800147808e+00
Nb3Os1      ,  6.633333330000000e-01,  3.765709360194438e+00,  8.544245735148296e-01
Ti1O1       ,  7.200000000000000e-01,  3.730647782852167e+00,  1.914750578062218e-01
Ga1Mo3      ,  7.600000000000000e-01,  3.753678320851233e+00,  6.269398933993936e-01
B2Ru1       ,  8.000000000000000e-01,  3.932653688711160e+00,  4.011032750609748e+00
La1Se1      ,  1.020000000000000e+00,  3.724027901537930e+00,  6.630535798126397e-02
Co1Si2      ,  1.306666667000000e+00,  3.803359101343303e+00,  1.566311475166068e+00
Nb1O1       ,  1.380000000000000e+00,  4.017941697354559e+00,  5.623671094684593e+00
Cr1         ,  1.550000000000000e+00,  4.386879443004766e+00,  1.259960082590487e+01
Hg2Na1      ,  1.620000000000000e+00,  3.724507029610532e+00,  7.536478279244668e-02
Ga2Y1       ,  1.680000000000000e+00,  3.737066124541207e+00,  3.128340164424493e-01
Be2Nb1      ,  2.150000000000000e+00,  4.056840805618792e+00,  6.359181215450874e+00
Ge1Mo3      ,  2.179200000000000e+00,  3.771487432499810e+00,  9.636772234792507e-01
B1Hf1       ,  3.100000000000000e+00,  3.825901232806373e+00,  1.992541447383092e+00
B1Zr1       ,  3.100000000000000e+00,  4.085772333903749e+00,  6.906222852453829e+00
C1In1Ti2    ,  3.100000000000000e+00,  3.728280845327145e+00,  1.467206512771606e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  4.019766557415942e+00,  5.658175819960349e+00
Sn1         ,  3.740729412000000e+00,  3.721539949138219e+00,  1.926278421474166e-02
B1Ta1       ,  4.000000000000000e+00,  3.737728020065124e+00,  3.253492353884402e-01
Sn1V3       ,  4.462500000000000e+00,  4.364712136515657e+00,  1.218045810000701e+01
B2Nb1       ,  4.597500000000000e+00,  6.176784618458309e+00,  4.644339392304639e+01
Al1Si1Sr1   ,  4.750000000000000e+00,  3.810148587848764e+00,  1.694688095155673e+00
Fe1Li1P1    ,  4.965000000000000e+00,  3.732224008544437e+00,  2.212785674754322e-01
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.250731803309399e+00,  2.893344965184576e+01
Os0.5V0.5   ,  5.150000000000000e+00,  4.707594597005484e+00,  1.866373062672958e+01
Ir1Ti3      ,  5.185000000000000e+00,  4.781101718315176e+00,  2.005361420206553e+01
Ir1Mo1      ,  5.325000000000000e+00,  3.766333466631068e+00,  8.662252707816811e-01
N1Ti1       ,  5.387500000000000e+00,  8.724313294952008e+00,  9.461244478600108e+01
B6Y1        ,  5.692857143000000e+00,  3.977438016919248e+00,  4.857821484814590e+00
Nb1S2       ,  5.821818182000000e+00,  3.748229501880870e+00,  5.239128144313593e-01
Ge1V3       ,  6.680000000000000e+00,  9.563409952262504e+00,  1.104782091002049e+02
Sn1Ta3      ,  6.692500000000000e+00,  4.081642796297762e+00,  6.828140941612683e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  6.491275585485377e+00,  5.238983587145133e+01
Ir1Mo3      ,  8.031000000000001e+00,  5.486663724094994e+00,  3.339448547741991e+01
N1V1        ,  8.528333333499999e+00,  3.727289154900704e+00,  1.279696212957116e-01
Re3W1       ,  8.733333332999999e+00,  4.313397073344720e+00,  1.121018525843935e+01
Hf1N1       ,  8.830000000000000e+00,  4.174449982794237e+00,  8.582953018134349e+00
Nb0.75Si0.25,  9.000000000000000e+00,  5.283892251246832e+00,  2.956045233019638e+01
Ta1B2       ,  9.500000000000000e+00,  5.974351186292106e+00,  4.261575249928146e+01
Nb3Pt1      ,  9.516428571000001e+00,  5.624596253520454e+00,  3.600253424517533e+01
N1Zr1       ,  9.850000000000000e+00,  4.904172968115065e+00,  2.238066368577832e+01
C1Nb1       ,  1.002500000000000e+01,  7.027905243371213e+00,  6.253650920383953e+01
C1Mo1       ,  1.015200000000000e+01,  3.756891856723355e+00,  6.877019073081949e-01
Mo1Ni1P1    ,  1.550000000000000e+01,  3.769931772690129e+00,  9.342625765748266e-01
Ga0.25Nb0.75,  1.816296296333330e+01,  1.984572829841973e+01,  3.048978126851321e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.746847291139474e+01,  6.381112871554570e+02
