# c0 + a0 * (wtd_mean_EA * wtd_range_at_mass) + a1 * (w_log / wtd_mean_at_mass) + a2 * ((w_log+5.810312e+01) * (lambda-1.635950e-01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.68426686640299; Max AE: 12.3400639021399
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  6.525771252261589e-02,  4.711080351695424e-01,  2.291219057897843e-02, -1.658633592756334e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; eV * g * mol^-1;                                  27|11|mult; (wtd_mean_EA * wtd_range_at_mass); $\left(wtd_{mean, EA} wtd_{range, at, mass}\right)$; (wtd_mean_EA .* wtd_range_at_mass); (newdata$wtd_mean_EA * newdata$wtd_range_at_mass); wtd_mean_EA,wtd_range_at_mass
# 1;  1; K * g^-1 * mol;                                   4|9|div; (w_log / wtd_mean_at_mass); $\left(\frac{ w_{log} }{ wtd_{mean, at, mass} } \right)$; (w_log ./ wtd_mean_at_mass); (newdata$w_log / newdata$wtd_mean_at_mass); w_log,wtd_mean_at_mass
# 2;  1; K;                                                4|5|mult:5.8103122047111e+01,-1.6359503990456e-01; ((w_log+5.810312e+01) * (lambda-1.635950e-01)); $\left(\left(w_{log}+5.810e+01\right) * \left(lambda-1.636e-01\right)\right)$; ((w_log+5.810312e+01) .* (lambda-1.635950e-01)); ((newdata$w_log+5.810312e+01) * (newdata$lambda-1.635950e-01)); w_log,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
Rh1V3       ,  1.900000000000000e-01,  3.639325072395771e+00,  8.461304400000000e+00,  4.727065264145779e+00,  1.099342665494254e+02
Cr3Ir1      ,  2.560000000000000e-01,  4.795786794497825e+00,  8.068153760000000e+00,  1.281308837432640e+00,  2.323774421042260e+02
Al1Os1      ,  3.900000000000000e-01,  5.273538560559303e+00,  6.289144610000000e+01,  1.624308278195087e+00,  9.003048202788243e+01
Al1Mo3      ,  5.800000000000000e-01,  4.386190625257792e+00,  4.368241358000000e+01,  3.764084672567811e+00,  6.201586404902432e+01
Sb1V3       ,  6.500000000000000e-01,  2.624686320775714e+00,  5.135721930000000e+00,  2.041422600846953e+00,  1.303430087794540e+02
Nb3Os1      ,  6.633333330000000e-01,  2.856194993329602e+00,  2.090114904000000e+01,  1.625873335533998e+00,  1.040889307324201e+02
Ti1O1       ,  7.200000000000000e-01,  6.666411104437799e+00,  1.226902600000000e+01,  1.713429283629577e+01, -2.390460679371892e+01
Ga1Mo3      ,  7.600000000000000e-01,  3.872431896326292e+00,  3.460042710000000e+01,  3.031283105109667e+00,  8.052739131076649e+01
B2Ru1       ,  8.000000000000000e-01,  5.594177938771668e+00,  1.416206420000000e+01,  9.064498459431702e+00,  8.983294509193671e+01
La1Se1      ,  1.020000000000000e+00,  2.124588649538314e+00,  3.777365560000000e+01,  1.067231696503155e+00,  3.558884750895108e+01
Al1Nb1Ni2   ,  1.075000000000000e+00,  3.675550353140755e+00,  2.060108495000000e+01,  2.632475087957086e+00,  1.200070368993223e+02
Co1Si2      ,  1.306666667000000e+00,  4.121877156731100e+00,  1.052661480000000e+00,  8.922381438892421e+00,  6.583442448825051e+01
Nb1O1       ,  1.380000000000000e+00,  6.678576130658880e+00,  4.525976950000000e+01,  5.914269028830421e+00,  1.133632782057536e+02
Cr1         ,  1.550000000000000e+00,  4.274334481120796e+00,  0.000000000000000e+00,  6.841403489877125e+00,  1.182745014544957e+02
Be2Nb1      ,  2.150000000000000e+00,  5.615807950934714e+00,  7.409038520000000e+00,  8.781031039136304e+00,  1.158392231910271e+02
Ge1Mo3      ,  2.179200000000000e+00,  5.134343649763316e+00,  4.826308500000000e+01,  3.063086995117621e+00,  9.603594264490195e+01
B1Hf1       ,  3.100000000000000e+00,  3.089140038760966e+00,  1.161184000000000e+01,  3.726384633265009e+00,  9.752370749418149e+01
B1Zr1       ,  3.100000000000000e+00,  6.037522553936537e+00,  1.413311200000000e+01,  8.089114752812952e+00,  1.293204427169347e+02
C1In1Ti2    ,  3.100000000000000e+00,  1.906178437484367e+00,  1.105939848000000e+01,  4.569018473820517e+00,  3.014114540136967e+01
Pt0.25V0.75 ,  3.102500000000000e+00,  3.784735123200000e+00,  9.780984419999999e+00,  2.253378188051798e+00,  1.633846167138381e+02
Sn1         ,  3.740729412000000e+00, -8.844351654003523e-01,  0.000000000000000e+00,  9.119164350096876e-01,  1.503947281827813e+01
B1Ta1       ,  4.000000000000000e+00,  2.611596693574225e+00,  2.547873455000000e+01,  4.108179342469354e+00,  2.933591404780235e+01
Sn1V3       ,  4.462500000000000e+00,  3.282130129647184e+00,  5.917142680000000e+00,  8.029862882934906e-01,  1.822755104753041e+02
Al1Si1Sr1   ,  4.750000000000000e+00,  2.859402255084487e+00,  1.230353136000000e+01,  3.129841787122208e+00,  9.779256648947535e+01
Fe1Li1P1    ,  4.965000000000000e+00,  4.319036739419045e+00,  8.297870699999999e+00,  1.096218198340602e+01,  1.186260454558832e+01
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.208352501700365e+00,  1.114676799000000e+01,  4.371174750888615e-01,  2.589732281655173e+02
Os0.5V0.5   ,  5.150000000000000e+00,  7.506831973788598e+00,  5.658599375000000e+01,  1.507887330017299e+00,  2.078550804596063e+02
Ir1Ti3      ,  5.185000000000000e+00,  4.131436550091503e+00,  5.475377000000000e+00,  6.919390860525643e-01,  2.228849085266885e+02
Ir1Mo1      ,  5.325000000000000e+00,  4.624357212695574e+00,  5.561825924999999e+01,  1.580388455305431e+00,  8.331533057668153e+01
La1         ,  5.343000000000000e+00,  4.538409197058172e+00,  0.000000000000000e+00,  1.942399688997196e-01,  2.664753838647142e+02
N1Ti1       ,  5.387500000000000e+00,  9.478011495147216e+00,  6.687389499999999e-01,  1.224196671288978e+01,  2.324402728178067e+02
B6Y1        ,  5.692857143000000e+00,  4.218665098359985e+00,  9.672500500000000e-01,  7.249204347291593e+00,  1.047049491209255e+02
Nb1S2       ,  5.821818182000000e+00,  3.628864435268463e+00,  1.614351903000000e+01,  6.180955838101697e+00,  5.770338454311266e+01
Ge1V3       ,  6.680000000000000e+00,  7.202831671550350e+00,  1.466154118000000e+01,  1.778651470097723e+00,  3.084274985037102e+02
Sn1Ta3      ,  6.692500000000000e+00,  7.368162572663840e+00,  5.741708610000000e+01,  1.818724892435020e-01,  2.267005792334318e+02
Al1Ge1Sr1   ,  6.700000000000000e+00,  8.796258525322461e+00,  1.206704160000000e+01,  1.543025612677354e-01,  4.187609812695121e+02
Ir1Mo3      ,  8.031000000000001e+00,  7.139118916550308e+00,  2.273201164000000e+01,  2.056845374980836e-01,  3.150032191570171e+02
N1V1        ,  8.528333333499999e+00,  6.926884989310206e+00,  4.847692500000001e+00,  1.965947632112976e+01, -4.332051971131699e+01
C1Ta1       ,  8.637499999999999e+00,  8.714262422590643e+00,  6.694096925000001e+01,  2.076511431938532e+00,  2.193688224620926e+02
Re3W1       ,  8.733333332999999e+00,  8.418366715602804e+00,  2.963582339000000e+01,  5.127702296093048e-02,  3.543474911175003e+02
Hf1N1       ,  8.830000000000000e+00,  3.240835136929147e+00,  0.000000000000000e+00,  2.924673546231340e+00,  1.537012146293483e+02
Nb3Pt1      ,  9.516428571000001e+00,  7.644201801719816e+00,  2.512819584000000e+01,  2.070395472212936e-01,  3.301949149630781e+02
N1Zr1       ,  9.850000000000000e+00,  6.304980583718001e+00,  8.223418799999999e+00,  6.831650650772412e+00,  1.836806981381343e+02
C1I1Y1      ,  9.917500000000000e+00,  5.535224604287115e+00,  5.909319680000000e+01,  1.349945878752604e+00,  1.179110739494721e+02
C1Nb1       ,  1.002500000000000e+01,  9.942101357231648e+00,  4.360229720000000e+01,  6.451634609885815e+00,  2.494712083328197e+02
C1Mo1       ,  1.015200000000000e+01,  6.441133182094255e+00,  4.215806140000000e+01,  1.037876059636019e+01,  2.003783138367882e+01
Nb1Ru3      ,  1.350000000000000e+01,  6.336174868523459e+00,  5.314371971999999e+01,  2.112929431853869e+00,  1.541255006650017e+02
Mo1Ni1P1    ,  1.550000000000000e+01,  3.159936097860126e+00,  1.911813449000000e+01,  4.399226472546725e+00,  6.539981505421028e+01
Nb3Sn1      ,  1.670900000000000e+01,  6.910190367734843e+00,  3.879423054000000e+01,  3.492083621434963e-01,  2.563127401886081e+02
Ga0.25Nb0.75,  1.816296296333330e+01,  2.027305062880236e+01,  3.891505520000000e+01,  6.788389459364830e-02,  8.449735969844962e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.543389154728599e+01,  1.657313100000000e-01,  5.529707356275277e+01,  4.814386550714551e+02
