# FEAT_ID     Feature Postfix Expression (RPN)
0             8|inv
1             42|7|div
2             1|26|div
3             14|8|div
4             41|7|div
5             40|7|div
6             1|14|div
7             1|13|mult:-1.0266531028613e-02,-1.3251488989372e+00
8             1|35|mult:-1.0729939402199e-02,-6.3108960370060e-01
9             1|4|div
10            1|25|div
11            14|7|div
12            36|1|mult:-5.7601764808427e-01,-9.5457087346194e-03
13            1|4|mult:-1.4126716510596e-02,-4.2494091986103e+00
14            22|1|mult:-2.0721487788291e+00,-1.4091250519828e-02
15            1|22|mult:-1.4095863788253e-02,-2.0727763709557e+00
16            7|inv
17            13|7|div
18            23|1|mult:-2.5094646158056e+00,-1.1106483269470e-02
19            1|24|mult:-1.2274226514552e-02,-2.4461042736769e+00
20            1|21|mult:-1.2046748390642e-02,-4.8845747110458e+00
21            24|1|mult:-2.5398905025494e+00,-1.4310758088473e-02
22            21|1|mult:-5.2095194146874e+00,-1.4049619005235e-02
23            1|0|mult
24            2|3|div
25            1|5|div
26            1|sq
27            1|8|div
28            1|7|div
29            1|cb
#-----------------------------------------------------------------------
30            29|3|mult:-4.8631729143370e-01,-5.6703629683509e+00
31            0|3|div
32            1|3|div
33            3|log
34            2|4|mult:-7.0514786553775e-02,-6.5061103109221e+00
35            2|3|mult:-1.9775023870267e+00,1.9391118244219e-01
36            0|cos
37            0|inv
38            26|0|div
39            0|nexp
40            33|3|mult:-1.6682347535064e+00,-5.0746456015699e-01
41            25|0|div
42            3|nexp
43            19|0|div
44            20|0|div
45            27|3|mult:-1.0273297470269e+00,-1.9405319192050e+00
46            36|3|mult:-7.8639173955158e-01,-4.0244476669229e-01
47            3|35|mult:-5.1188997800038e-01,-8.3389028906937e-01
48            2|0|sub:4.6296890264789e-01,0.0000000000000e+00
49            30|3|mult:-4.8409218708617e-01,-1.9942134920978e+00
50            3|38|mult:9.0646446405073e-02,-2.1100912556412e+01
51            28|3|mult:-4.5610378903446e-01,-2.0728049301677e+00
52            2|28|mult:-4.2929780608934e-02,-4.5333045239118e-01
53            29|2|mult:-5.1089563703427e-01,-4.1726084020334e-02
54            0|2|mult:-2.7394307825950e-01,-1.9652340648233e+00
55            2|0|mult:-1.9634573407359e+00,-2.7855983208376e-01
56            0|33|mult:-1.0375624749928e+00,-1.8408206106466e+00
57            35|3|mult:-8.2539286966576e-01,-1.6581416993690e+00
58            3|0|mult:9.0265824636729e+01,-8.6853513409866e+00
59            0|3|mult:-9.1749513671033e+00,1.0093791012461e+02
#-----------------------------------------------------------------------
60            21|1|mult
61            16|3|div
62            16|0|div
63            28|0|div
64            0|8|mult:-5.5942314907955e+00,-3.4844118275540e+02
65            22|8|div
66            31|1|mult
67            8|0|mult:-2.4156414478985e+02,-3.7866920677935e+00
68            18|0|div
69            29|0|div
70            17|0|div
71            30|0|div
72            15|0|div
73            1|0|div
74            18|3|div
75            17|3|div
76            27|0|div
77            15|3|div
78            22|0|div
79            23|0|div
80            24|0|div
81            29|3|div
82            28|3|div
83            21|0|div
84            30|3|div
85            27|3|div
86            23|3|div
87            22|3|div
88            24|3|div
89            21|3|div
#-----------------------------------------------------------------------
90            40|37|sub
91            41|38|abd
92            37|sq
93            39|38|abd
94            32|7|div
95            37|4|add:2.9493214502376e+01,0.0000000000000e+00
96            31|4|mult:6.3197715828633e+00,-2.2835569794726e+01
97            40|37|abd
98            33|37|mult:1.6057068442182e+00,-8.3798922587713e+01
99            42|37|sub
100           37|36|mult:-1.0344516057793e+02,1.0344600478048e+00
101           41|37|sub
102           37|5|mult
103           37|31|mult:2.4038519913629e+02,-4.0119664345454e+00
104           37|31|sub:9.3256581151899e+01,0.0000000000000e+00
105           4|31|mult:-1.3401986878458e+01,2.6375621013188e+00
106           37|26|mult:-6.0358809186620e+01,-1.6972612763205e+00
107           40|8|mult:-8.7983463279306e+01,-1.3446536811129e+02
108           8|40|mult:-1.3358362431632e+02,-8.7232671318839e+01
109           37|34|mult:-1.1908324270684e+02,8.7578703255836e-01
110           42|37|abd
111           10|4|mult:-7.3378161831778e+01,-5.6079623315781e+00
112           41|37|abd
113           31|8|div
114           37|4|mult
115           37|32|sub:8.1582183920786e+01,0.0000000000000e+00
116           37|32|mult:2.7529649119824e+02,-5.1624660529753e+00
117           32|37|mult:-4.8965899199010e+00,2.5416138994178e+02
118           31|7|div
119           4|9|mult:-4.7163785719555e+00,-8.8487383061398e+01
#-----------------------------------------------------------------------
120           31|27|mult
121           37|30|mult
122           27|26|sub
123           4|5|mult:-4.5911471208174e+00,-1.1180116333504e+01
124           27|25|sub
125           40|1|div
126           12|10|abd
127           39|30|mult
128           38|27|mult
129           42|27|mult
130           32|13|mult:-6.5404281581903e-01,-1.5151696602990e+00
131           39|29|mult
132           39|cbrt
133           27|26|sub:1.5329673760239e+00,0.0000000000000e+00
134           27|25|sub:2.2373867477394e+00,0.0000000000000e+00
135           27|25|mult:-2.7210988128371e+01,1.4657866048580e+01
136           41|27|mult
137           32|6|div
138           42|1|div
139           38|30|mult
140           37|28|mult
141           41|1|div
142           39|27|mult
143           31|4|div
144           38|28|mult
145           8|1|mult
146           39|1|div
147           31|41|mult:-8.6538879449659e-01,-5.2437951179148e+01
148           39|40|mult:-1.0243605793500e+02,-1.2353098154413e+02
149           32|4|div
#-----------------------------------------------------------------------
