# c0 + a0 * ((((at_mass_std+1.460088e+02) * (V_molar-1.419703e+02))+2.259758e+04) * (((lambda-4.137638e+00) / (L_avg+2.051835e+00))+5.045315e-01)) + a1 * ((((ThermalCond_range+2.071332e+02) * (ThermalCond_mean-8.346851e+01))-5.655196e+03) * (((at_mass_wtd_range-7.762475e+01) / (IP_mean-9.245467e+00))+2.472068e+01)) + a2 * ((((lambda+2.618943e+00) * (PE_range+3.077808e+01))-1.005449e+02) * (((EA_wtd_range-3.011203e+00) / (w_log-6.179069e-02))-4.129229e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.41726035341686; Max AE: 3.43901243630664
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  2.245775106797694e-03,  9.275335245195071e-07,  9.666635717877679e-03,  2.860438292843056e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA^-1 * cm^3 * g * mol^-2;                        11|6|mult|0|4|div|mult:2.2597581831650e+04,5.0453148091460e-01,-4.1376381360277e+00,2.0518346434471e+00,1.4600877803869e+02,-1.4197033836462e+02; ((((at_mass_std+1.460088e+02) * (V_molar-1.419703e+02))+2.259758e+04) * (((lambda-4.137638e+00) / (L_avg+2.051835e+00))+5.045315e-01)); $\left(\left(\left(\left(at_{mass, std}+1.460e+02\right) * \left(V_{molar}-1.420e+02\right)\right)+2.260e+04\right) * \left(\left(\frac{ lambda -4.138e+00 }{ L_{avg}+2.052e+00 } \right)+5.045e-01\right)\right)$; ((((at_mass_std+1.460088e+02) .* (V_molar-1.419703e+02))+2.259758e+04) .* (((lambda-4.137638e+00) ./ (L_avg+2.051835e+00))+5.045315e-01)); ((((newdata$at_mass_std+1.460088e+02) * (newdata$V_molar-1.419703e+02))+2.259758e+04) * (((newdata$lambda-4.137638e+00) / (newdata$L_avg+2.051835e+00))+5.045315e-01)); at_mass_std,V_molar,lambda,L_avg
# 1;  2; W^2 * eV^-1 * g * mK^-2 * mol^-1;                 39|37|mult|10|19|div|mult:-5.6551960790360e+03,2.4720677031884e+01,-7.7624751171021e+01,-9.2454674838013e+00,2.0713319943783e+02,-8.3468513014927e+01; ((((ThermalCond_range+2.071332e+02) * (ThermalCond_mean-8.346851e+01))-5.655196e+03) * (((at_mass_wtd_range-7.762475e+01) / (IP_mean-9.245467e+00))+2.472068e+01)); $\left(\left(\left(\left(ThermalCond_{range}+2.071e+02\right) * \left(ThermalCond_{mean}-8.347e+01\right)\right)-5.655e+03\right) * \left(\left(\frac{ at_{mass, wtd, range} -7.762e+01 }{ IP_{mean}-9.245e+00 } \right)+2.472e+01\right)\right)$; ((((ThermalCond_range+2.071332e+02) .* (ThermalCond_mean-8.346851e+01))-5.655196e+03) .* (((at_mass_wtd_range-7.762475e+01) ./ (IP_mean-9.245467e+00))+2.472068e+01)); ((((newdata$ThermalCond_range+2.071332e+02) * (newdata$ThermalCond_mean-8.346851e+01))-5.655196e+03) * (((newdata$at_mass_wtd_range-7.762475e+01) / (newdata$IP_mean-9.245467e+00))+2.472068e+01)); ThermalCond_range,ThermalCond_mean,at_mass_wtd_range,IP_mean
# 2;  2; Unitless;                                         0|27|mult|34|1|div|mult:-1.0054488636600e+02,-4.1292293057958e+01,-3.0112033979133e+00,-6.1790687060261e-02,2.6189430327143e+00,3.0778078331914e+01; ((((lambda+2.618943e+00) * (PE_range+3.077808e+01))-1.005449e+02) * (((EA_wtd_range-3.011203e+00) / (w_log-6.179069e-02))-4.129229e+01)); $\left(\left(\left(\left(lambda+2.619e+00\right) * \left(PE_{range}+3.078e+01\right)\right)-1.005e+02\right) * \left(\left(\frac{ EA_{wtd, range} -3.011e+00 }{ w_{log}-6.179e-02 } \right)-4.129e+01\right)\right)$; ((((lambda+2.618943e+00) .* (PE_range+3.077808e+01))-1.005449e+02) .* (((EA_wtd_range-3.011203e+00) ./ (w_log-6.179069e-02))-4.129229e+01)); ((((newdata$lambda+2.618943e+00) * (newdata$PE_range+3.077808e+01))-1.005449e+02) * (((newdata$EA_wtd_range-3.011203e+00) / (newdata$w_log-6.179069e-02))-4.129229e+01)); lambda,PE_range,EA_wtd_range,w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
Se2Ta1      ,  1.250000000000000e-01,  1.508839586846634e+00,  1.252619690843355e+03, -2.024169681990731e+06, -2.366092664880952e+02
Ti1         ,  1.620000000000000e-01, -2.804083179625486e-01, -3.415941285940364e+02, -1.046142613899120e+06, -1.451767414557211e+02
B1Mo1       ,  2.500000000000000e-01,  2.246448212313744e+00,  1.496965974505172e+02, -2.747379852006037e+05, -7.193260418798093e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.207875945912267e+00,  2.555300938254075e+01,  2.968069197732040e+05,  1.526174433968831e+00
Pt1Te1      ,  5.900000000000000e-01,  3.372267351201008e-01,  1.829457521691567e+01, -3.537805736909100e+06,  7.418675802169726e+01
Sb1V3       ,  6.500000000000000e-01,  1.056640904658469e+00, -5.940916052574059e+01, -1.017209698731325e+06, -7.519489701842473e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.951822623364913e+00, -3.010219060666631e+01,  3.993819289622004e+05,  8.157408385508143e+01
Rh1Te2      ,  7.550000000000000e-01,  1.900355106950570e+00,  3.621118825226484e+02, -7.363242381028524e+05, -1.127941150988368e+02
Zr1         ,  9.966666670000000e-01,  1.478844347823713e+00, -3.152140296994166e+02, -9.932105048979799e+05,  2.560786644033863e+01
Be2Ta3      ,  1.000000000000000e+00,  1.323976148480694e+00,  5.338026292577679e-01,  1.356945298125100e+05, -1.720890513581218e+02
C1Si1       ,  1.075000000000000e+00,  1.432206288241437e+00, -4.877870400593137e+02, -9.738095686941296e+05,  5.901422433750838e+01
Nb3Sb1      ,  1.100000000000000e+00,  2.765776865239379e+00,  1.881263204257722e+02, -1.100523211127708e+06,  5.209892589125686e+01
Nb1O1       ,  1.380000000000000e+00,  3.834462634289793e+00,  6.563420972923160e+01,  3.429971603137755e+05,  5.260188931461153e+01
Sb1         ,  1.416666667000000e+00,  1.606083603848490e+00, -3.899612032906117e+02, -2.748571923517566e+06,  2.245665545845743e+02
Sb1Sn1      ,  1.430000000000000e+00,  2.359133714556844e+00, -7.684587563064485e+01, -1.297468818510200e+06,  9.048854513410112e+01
S2Ta1       ,  1.488116666500000e+00,  7.402663432388644e-01, -3.273600075604335e+02, -2.412460166103472e+06,  8.820469828899300e+01
B2C2Y1      ,  1.800000000000000e+00,  4.568828582100538e-01, -8.313163115485698e+01, -1.365088782332930e+06, -9.834806079227717e+01
Re2Y1       ,  1.830000000000000e+00,  2.169868565888076e+00,  1.100104977098660e+02, -7.169002831571368e+05, -2.820831629438059e+01
S1Y1        ,  1.900000000000000e+00,  1.124158534910457e+00, -1.613504774202976e+02, -1.706436266985072e+06,  2.160565256701913e+01
Ga2Pt1      ,  1.900000000000000e+00,  2.397274162443368e+00,  1.821707721190490e+01, -5.160671813483241e+05, -2.628212964408073e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.419835315163315e+00, -3.230940239996853e+02,  4.775352293751143e+05, -1.633830015116754e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.432978240743877e+00, -1.224096323970463e+02, -6.985759742940200e+05,  5.124813877445983e+01
Be2Nb1      ,  2.150000000000000e+00,  1.857893745547070e+00,  1.116481671242839e+01,  4.404409854906174e+05, -1.485668888607897e+02
In1Te1      ,  2.206000000000000e+00,  1.612705969565089e+00,  3.430440958735807e+00, -1.099626095478437e+06, -2.436175946510170e+01
C2Cl2Y2     ,  2.300000000000000e+00,  1.806794578712204e+00,  5.942315381486978e+02,  4.795959135433189e+05, -2.930694277610863e+02
Be2Nb3      ,  2.300000000000000e+00,  2.200428746800414e+00,  3.896501287559631e+01,  4.217029733399797e+05, -1.177927751069830e+02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.245598109049060e+00,  4.667381766800723e+01, -6.853585807494657e+05,  9.476243907858095e+01
As1Pt1Sr1   ,  2.425000000000000e+00,  2.709531855829042e+00,  1.835844200435992e+02, -6.568253648066834e+05,  4.761924356371680e+00
Bi1Nb3      ,  2.516666667000000e+00,  2.781442099911058e+00,  9.223875588383883e+01, -7.587851891318002e+05,  4.320582860883928e+01
Re1         ,  2.581333333000000e+00,  1.794139758736152e+00, -3.878733441466928e+02, -1.060554241881215e+06,  8.156688673248381e+01
